Word	Declined	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14
testis:Abl.Pl	testibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus
testis:Dat.Sg	testī	ī	ī	ī	ī	ī	ī	ōs	ī	ī	ī	ī	ī	ī	ī	ī
testis:Acc.Pl	testēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs
testis:Gen.Sg	testis	is	is	is	is	is	is	is	is	ō	ō	ō	ō	ō	ō	ō
testis:Gen.Pl	testium	ium	ia	um	um	um	um	um	um	um	um	um	uum	um	um	um
testis:Abl.Sg	teste	e	e	e	e	e	e	e	e	e	e	e	e	e	e	e
testis:Nom.Pl	testēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs
testis:Acc.Sg	testem	em	uum	uum	uum	uum	uum	uum	uum	uum	uum	uum	uum	uum	uum	uum
testis:Dat.Pl	testibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus
theatrum:Nom.Sg	theātrum	um	um	um	um	um	um	um	um	um	um	um	um	um	um	um
theatrum:Abl.Pl	theātrīs	īs	īs	a	īs	īs	īs	īs	īs	īs	īs	īs	īs	īs	īs	īs
theatrum:Dat.Sg	theātrō	ō	ō	e	e	e	e	e	e	e	e	e	e	e	e	e
theatrum:Acc.Pl	theātra	a	a	a	a	a	a	a	a	a	a	a	a	a	a	a
theatrum:Gen.Sg	theātrī	ī	ī	ī	ī	ī	ī	ī	ī	ī	ī	ī	ī	ī	ī	ī
theatrum:Gen.Pl	theātrōrum	ōrum	ōrum	ōrum	ōrum	ōrum	ōrum	īs	īs	īs	ōrum	ōrum	ōrum	ōrum	ōrum	ōrum
theatrum:Abl.Sg	theātrō	ō	ō	e	e	e	e	e	e	e	e	e	e	e	e	e
theatrum:Nom.Pl	theātra	a	a	a	a	a	a	a	a	a	a	a	a	a	a	a
theatrum:Acc.Sg	theātrum	um	um	um	um	um	um	um	um	um	um	um	um	um	um	um
theatrum:Dat.Pl	theātrīs	īs	īs	a	īs	is	īs	ae	īs	īs	īs	īs	īs	īs	īs	īs
timor:Nom.Sg	timor	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
timor:Abl.Pl	timōribus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus
timor:Dat.Sg	timōrī	ī	ī	ī	ī	ī	ī	ī	ī	ī	ī	ī	ī	ī	ī	ī
timor:Acc.Pl	timōrēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs
timor:Gen.Sg	timōris	is	is	is	is	is	is	is	is	is	ō	ō	ō	ō	ō	ō
timor:Gen.Pl	timōrum	um	um	um	um	um	um	um	um	um	um	um	um	um	um	um
timor:Abl.Sg	timōre	e	e	e	e	e	e	e	e	e	e	e	e	e	e	e
timor:Nom.Pl	timōrēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs
timor:Acc.Sg	timōrem	em	uum	uum	uum	uum	uum	uum	uum	uum	uum	uum	uum	uum	uum	uum
timor:Dat.Pl	timōribus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus
torus:Nom.Sg	torus	us	us	us	us	us	us	us	us	us	us	us	us	us	us	us
torus:Abl.Pl	torīs	īs	īs	a	us	a	īs	īs	īs	īs	īs	īs	īs	īs	īs	īs
torus:Dat.Sg	torō	ō	ō	e	e	e	e	e	e	e	e	e	e	e	e	e
torus:Acc.Pl	torōs	ōs	ōs	ōs	ūs	ūs	us	us	us	us	us	us	us	us	us	us
torus:Gen.Sg	torī	ī	ī	ī	ī	ī	ī	ī	ī	ī	ī	ī	ī	ī	ī	ī
torus:Gen.Pl	torōrum	ōrum	ōrum	ōrum	ōrum	ōrum	ōrum	ōrum	īs	ōrum	ōrum	ōrum	ōrum	ōrum	ōrum	ōrum
torus:Abl.Sg	torō	ō	ō	e	e	e	e	e	e	e	e	e	e	e	e	e
torus:Nom.Pl	torī	ī	ī	ī	ī	ī	ī	ī	ī	ī	ī	ī	ī	ī	ī	ī
torus:Acc.Sg	torum	um	um	um	um	um	um	um	um	um	um	um	um	um	um	um
torus:Dat.Pl	torīs	īs	īs	a	us	a	a	īs	ēī	īs	īs	īs	īs	īs	īs	īs
trabs:Nom.Sg	trabs	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
trabs:Abl.Pl	trabibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus
trabs:Dat.Sg	trabī	ī	ī	ī	ī	ī	ī	ī	ī	ī	ī	ī	ī	ī	ī	ī
trabs:Acc.Pl	trabēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs
trabs:Gen.Sg	trabis	is	is	is	is	is	is	is	is	ō	ō	ō	ō	ō	ō	ō
trabs:Gen.Pl	trabum	um	um	um	um	um	um	um	um	um	um	um	um	um	um	um
trabs:Abl.Sg	trabe	e	e	e	e	e	e	e	e	e	e	e	e	e	e	e
trabs:Nom.Pl	trabēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs
trabs:Acc.Sg	trabem	em	uum	uum	uum	uum	uum	uum	uum	uum	uum	uum	uum	uum	uum	uum
trabs:Dat.Pl	trabibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus
triumphus:Nom.Sg	triumphus	us	us	us	us	us	us	us	us	us	us	us	us	us	us	a
triumphus:Abl.Pl	triumphīs	īs	īs	a	a	a	a	īs	īs	īs	īs	īs	īs	īs	īs	īs
triumphus:Dat.Sg	triumphō	ō	ō	e	e	e	e	e	e	e	e	e	e	e	e	e
triumphus:Acc.Pl	triumphōs	ōs	ibus	ōs	NULL	ūs	us	us	us	us	us	us	us	us	us	us
triumphus:Gen.Sg	triumphī	ī	ī	ī	ī	ī	ī	ī	ī	ī	ī	ī	ī	ī	ī	ī
triumphus:Gen.Pl	triumphōrum	ōrum	ōrum	ōrum	ōrum	ōrum	ōrum	īs	ōrum	ōrum	ōrum	ōrum	ōrum	ōrum	ōrum	ōrum
triumphus:Abl.Sg	triumphō	ō	ō	e	e	e	e	e	e	e	e	e	e	e	e	e
triumphus:Nom.Pl	triumphī	ī	ī	ī	ī	ī	ī	ī	ī	ī	ī	ī	ī	ī	ī	ī
triumphus:Acc.Sg	triumphum	um	um	um	um	um	um	um	um	um	um	um	um	um	um	um
triumphus:Dat.Pl	triumphīs	īs	īs	a	us	a	a	a	ēī	īs	ēī	īs	īs	īs	īs	īs
tumultus:Nom.Sg	tumultus	us	us	us	us	us	us	us	us	us	us	us	us	us	us	us
tumultus:Abl.Pl	tumultibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus
tumultus:Dat.Sg	tumultuī	uī	um	ī	um	um	um	um	um	ibus	ū	um	um	ī	um	ī
tumultus:Acc.Pl	tumultūs	ūs	ūs	ōs	ūs	us	us	us	us	us	us	us	us	us	us	us
tumultus:Gen.Sg	tumultūs	ūs	ūs	us	ūs	us	us	us	us	us	us	us	us	us	us	us
tumultus:Gen.Pl	tumultuum	uum	um	um	um	ēs	um	um	um	um	um	um	um	uī	um	um
tumultus:Abl.Sg	tumultū	ū	ū	NULL	ū	ū	ū	ū	ū	ū	ū	ī	ī	ī	ī	ī
tumultus:Nom.Pl	tumultūs	ūs	ūs	us	us	us	us	us	us	us	us	us	us	us	us	us
tumultus:Acc.Sg	tumultum	um	um	um	um	um	um	um	um	um	um	um	um	um	um	um
tumultus:Dat.Pl	tumultibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus
tumulus:Nom.Sg	tumulus	us	us	us	us	us	us	us	us	us	us	us	us	us	us	a
tumulus:Abl.Pl	tumulīs	īs	īs	a	a	us	īs	īs	īs	īs	īs	īs	īs	īs	īs	īs
tumulus:Dat.Sg	tumulō	ō	ō	e	e	e	e	e	e	e	e	e	e	e	e	e
tumulus:Acc.Pl	tumulōs	ōs	ōs	ōs	ūs	ūs	us	us	us	us	us	us	us	us	us	us
tumulus:Gen.Sg	tumulī	ī	ī	ī	ī	us	ī	ī	ī	ī	ī	ī	ī	ī	ī	ī
tumulus:Gen.Pl	tumulōrum	ōrum	ōrum	ōrum	ōrum	ōrum	ōrum	is	īs	ōrum	ōrum	ōrum	ōrum	ōrum	ōrum	ōrum
tumulus:Abl.Sg	tumulō	ō	ō	e	e	e	e	e	e	e	e	e	e	e	e	e
tumulus:Nom.Pl	tumulī	ī	ī	ī	ī	us	ī	ī	ī	ī	ī	ī	ī	ī	ī	ī
tumulus:Acc.Sg	tumulum	um	um	um	um	um	um	um	um	um	um	um	um	um	um	um
tumulus:Dat.Pl	tumulīs	īs	īs	a	us	us	a	īs	ēī	īs	īs	īs	īs	īs	īs	īs
turba:Nom.Sg	turba	a	a	a	a	a	a	a	a	a	a	a	a	a	a	a
turba:Abl.Pl	turbīs	īs	īs	īs	īs	a	īs	īs	īs	īs	īs	īs	īs	īs	īs	īs
turba:Dat.Sg	turbae	ae	ae	ae	ae	ae	ae	ae	ae	ae	ae	ae	e	e	e	e
turba:Acc.Pl	turbās	ās	ās	ās	ās	ās	ās	ās	ās	ās	ās	ās	ās	ās	ās	ās
turba:Gen.Sg	turbae	ae	ae	ae	ae	ae	a	ae	ae	ae	ae	ae	e	ae	e	e
turba:Gen.Pl	turbārum	ārum	ārum	ārum	īs	ārum	ārum	ārum	ārum	ārum	ārum	ārum	ārum	ārum	ārum	ārum
turba:Abl.Sg	turbā	ā	ā	ā	ā	ā	ā	ā	ā	es	es	es	es	es	es	es
turba:Nom.Pl	turbae	ae	ae	ae	a	a	a	a	a	a	a	a	a	a	a	a
turba:Acc.Sg	turbam	am	am	am	um	um	um	um	um	um	um	um	um	um	um	um
turba:Dat.Pl	turbīs	īs	īs	īs	īs	a	īs	is	īs	īs	īs	īs	ōrum	īs	īs	īs
turris:Nom.Sg	turris	is	is	is	is	is	is	is	ēī	ōrum	ōrum	ō	ō	ō	ō	is
turris:Abl.Pl	turribus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus
turris:Dat.Sg	turrī	ī	ī	ī	ī	ī	ī	ī	ī	ī	ī	ī	ī	ī	ī	ī
turris:Acc.Pl	turrēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs
turris:Gen.Sg	turris	is	is	is	is	is	is	is	is	ō	ō	ō	ō	ō	ō	ō
turris:Gen.Pl	turrium	ium	ōrum	um	um	um	um	um	um	um	um	um	um	uī	um	um
turris:Abl.Sg	turre	e	e	e	e	e	e	e	e	e	e	e	e	e	e	e
turris:Nom.Pl	turrēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs
turris:Acc.Sg	turrem	em	uum	uum	uum	uum	uum	uum	uum	uum	uum	uum	uum	uum	uum	uum
turris:Dat.Pl	turribus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus
tympanum:Nom.Sg	tympanum	um	um	um	um	um	um	um	um	um	um	um	um	um	um	um
tympanum:Abl.Pl	tympanīs	īs	īs	īs	īs	a	īs	īs	īs	īs	īs	īs	īs	īs	īs	īs
tympanum:Dat.Sg	tympanō	ō	ō	e	e	e	e	e	e	e	e	e	e	e	e	e
tympanum:Acc.Pl	tympana	a	a	a	a	a	a	a	a	a	a	a	a	a	a	a
tympanum:Gen.Sg	tympanī	ī	ī	ī	ī	ī	ī	ī	ī	ī	ī	ī	ī	ī	ī	ī
tympanum:Gen.Pl	tympanōrum	ōrum	ōrum	ōrum	ōrum	ōrum	ōrum	is	īs	ōrum	ōrum	ōrum	ōrum	ōrum	ōrum	ōrum
tympanum:Abl.Sg	tympanō	ō	ō	e	e	e	e	e	e	e	e	e	e	e	e	e
tympanum:Nom.Pl	tympana	a	a	a	a	a	a	a	a	a	a	a	a	a	a	a
tympanum:Acc.Sg	tympanum	um	um	um	um	um	um	um	um	um	um	um	um	um	um	um
tympanum:Dat.Pl	tympanīs	īs	īs	īs	īs	ae	īs	is	īs	īs	īs	īs	īs	īs	īs	īs
tyrannus:Nom.Sg	tyrannus	us	us	us	us	us	us	us	us	us	us	us	us	us	us	us
tyrannus:Abl.Pl	tyrannīs	īs	īs	a	a	a	īs	īs	īs	īs	īs	īs	īs	īs	īs	īs
tyrannus:Dat.Sg	tyrannō	ō	ō	e	e	e	e	e	e	e	e	e	e	e	e	e
tyrannus:Acc.Pl	tyrannōs	ōs	ōs	ōs	ūs	ūs	us	us	ēbus	us	us	us	us	us	us	us
tyrannus:Gen.Sg	tyrannī	ī	ī	ī	ū	ī	ī	ī	ī	ī	ī	ī	ī	ī	ī	ī
tyrannus:Gen.Pl	tyrannōrum	ōrum	ōrum	ōrum	ōrum	ōrum	ōrum	ō	īs	ōrum	ōrum	ōrum	ōrum	ōrum	ōrum	ōrum
tyrannus:Abl.Sg	tyrannō	ō	ō	e	e	e	e	e	e	e	e	e	e	e	e	e
tyrannus:Nom.Pl	tyrannī	ī	ī	ī	ī	us	ī	ī	ī	ī	ī	ī	ī	ī	ī	ī
tyrannus:Acc.Sg	tyrannum	um	um	um	um	um	um	um	um	um	um	um	um	um	um	um
tyrannus:Dat.Pl	tyrannīs	īs	īs	a	us	us	N/A	a	īs	īs	īs	īs	īs	īs	īs	īs
umbra:Nom.Sg	umbra	a	a	a	a	a	a	a	a	a	a	a	a	a	a	a
umbra:Abl.Pl	umbrīs	īs	īs	īs	īs	is	īs	īs	īs	īs	īs	īs	īs	īs	īs	īs
umbra:Dat.Sg	umbrae	ae	ae	ae	ae	ae	es	ae	ae	ae	ae	e	ae	e	e	e
umbra:Acc.Pl	umbrās	ās	ā	ās	ās	ās	ās	ās	ās	ās	ās	ās	ās	ās	ās	ās
umbra:Gen.Sg	umbrae	ae	ae	ae	ae	ae	a	ae	ae	ae	ae	e	ae	e	ae	e
umbra:Gen.Pl	umbrārum	ārum	ārum	ārum	ārum	ārum	ārum	ārum	ārum	ārum	ārum	ārum	ārum	ārum	am	ārum
umbra:Abl.Sg	umbrā	ā	ā	ā	ā	ā	ā	ā	ā	ubus	es	es	es	es	es	es
umbra:Nom.Pl	umbrae	ae	ae	a	a	a	a	a	a	a	a	a	a	a	a	a
umbra:Acc.Sg	umbram	am	am	am	am	um	um	um	um	um	um	um	um	um	um	um
umbra:Dat.Pl	umbrīs	īs	īs	īs	īs	is	īs	is	īs	īs	īs	īs	īs	īs	īs	īs
unda:Nom.Sg	unda	a	a	a	a	a	a	a	a	a	a	a	a	a	a	a
unda:Abl.Pl	undīs	īs	īs	īs	īs	īs	īs	īs	īs	īs	īs	īs	īs	īs	īs	īs
unda:Dat.Sg	undae	ae	ae	ae	ae	es	ae	ae	ae	ae	ae	ae	e	e	e	e
unda:Acc.Pl	undās	ās	ās	ās	ās	ās	ās	ās	ās	ās	ās	ās	ās	ās	ās	ā
unda:Gen.Sg	undae	ae	ae	ae	ae	ae	ae	ae	ae	ae	ae	ae	e	e	e	e
unda:Gen.Pl	undārum	ārum	ārum	ārum	ārum	ārum	ārum	ārum	ārum	ārum	ārum	ārum	ārum	ārum	ārum	ārum
unda:Abl.Sg	undā	ā	ā	ā	ā	ā	ā	ā	ā	es	es	es	es	es	es	es
unda:Nom.Pl	undae	ae	ae	a	a	a	a	a	a	a	a	a	a	a	a	a
unda:Acc.Sg	undam	am	am	am	am	um	um	um	um	um	um	um	um	um	um	um
unda:Dat.Pl	undīs	īs	īs	īs	īs	is	īs	is	īs	īs	īs	īs	īs	īs	īs	īs
urbs:Nom.Sg	urbs	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
urbs:Abl.Pl	urbibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus
urbs:Dat.Sg	urbī	ī	ī	ī	ī	ī	ī	ī	ī	ī	ī	ī	ī	ī	ī	ī
urbs:Acc.Pl	urbēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs
urbs:Gen.Sg	urbis	is	is	is	is	is	is	is	is	ō	ō	ō	ō	ō	ō	ō
urbs:Gen.Pl	urbium	ium	ia	um	um	um	um	um	um	um	um	um	uī	ī	um	um
urbs:Abl.Sg	urbe	e	e	e	e	e	e	e	e	e	e	e	e	e	e	e
urbs:Nom.Pl	urbēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs
urbs:Acc.Sg	urbem	em	uum	uum	uum	uum	uum	uum	uum	uum	uum	uum	uum	uum	uum	uum
urbs:Dat.Pl	urbibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus
uxor:Nom.Sg	uxor	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
uxor:Abl.Pl	uxōribus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus
uxor:Dat.Sg	uxōrī	ī	ī	ī	ī	ī	ī	ī	ī	ī	ī	ī	ī	ī	ī	ī
uxor:Acc.Pl	uxōrēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs
uxor:Gen.Sg	uxōris	is	is	is	is	is	is	is	is	is	ō	ō	ō	ō	ō	ō
uxor:Gen.Pl	uxōrum	um	um	um	um	um	um	um	um	um	um	um	um	um	um	um
uxor:Abl.Sg	uxōre	e	e	e	e	e	e	e	e	e	e	e	e	e	e	e
uxor:Nom.Pl	uxōrēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs
uxor:Acc.Sg	uxōrem	em	em	uum	uum	uum	uum	uum	uum	uum	uum	uum	uum	uum	uum	uum
uxor:Dat.Pl	uxōribus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus
vadum:Nom.Sg	vadum	um	um	um	um	um	um	um	um	um	um	um	um	um	um	um
vadum:Abl.Pl	vadīs	īs	īs	a	īs	a	īs	īs	īs	īs	īs	īs	īs	īs	īs	īs
vadum:Dat.Sg	vadō	ō	ō	e	e	e	e	e	e	e	e	e	e	e	e	e
vadum:Acc.Pl	vada	a	a	a	a	a	a	a	a	a	a	a	a	a	a	a
vadum:Gen.Sg	vadī	ī	ī	ī	ī	ī	ī	ī	ī	ī	ī	ī	ī	ī	ī	ī
vadum:Gen.Pl	vadōrum	ōrum	ōrum	ōrum	ōrum	ōrum	ōrum	ōrum	īs	ōrum	ōrum	ōrum	ōrum	ōrum	ōrum	ōrum
vadum:Abl.Sg	vadō	ō	ō	e	e	e	e	e	e	e	e	e	e	e	e	e
vadum:Nom.Pl	vada	a	a	a	a	a	a	a	a	a	a	a	a	a	a	a
vadum:Acc.Sg	vadum	um	um	um	um	um	um	um	um	um	um	um	um	um	um	um
vadum:Dat.Pl	vadīs	īs	īs	a	īs	a	īs	īs	īs	īs	īs	īs	īs	īs	īs	īs
vallis:Nom.Sg	vallis	is	is	is	is	is	is	is	īs	ōrum	ēs	ō	ō	ō	ō	is
vallis:Abl.Pl	vallibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus
vallis:Dat.Sg	vallī	ī	ī	ī	ī	ī	ī	ī	ī	ī	ī	ī	ī	ī	ī	ī
vallis:Acc.Pl	vallēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs
vallis:Gen.Sg	vallis	is	is	is	is	is	is	is	is	ō	ō	ō	ō	ō	ō	ō
vallis:Gen.Pl	vallium	ium	ium	um	um	um	um	um	um	um	um	um	um	ī	um	um
vallis:Abl.Sg	valle	e	e	e	e	e	e	e	e	e	e	e	e	e	e	e
vallis:Nom.Pl	vallēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs
vallis:Acc.Sg	vallem	em	uum	uum	uum	uum	uum	uum	uum	uum	uum	uum	uum	uum	uum	uum
vallis:Dat.Pl	vallibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	uī	ibus	ibus	ibus
vates:Nom.Sg	vātēs	ēs	ēs	ēs	ēs	ēs	ēs	em	em	ēs	ēs	ēs	ēs	ēs	ēs	ēs
vates:Abl.Pl	vātibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus
vates:Dat.Sg	vātī	ī	ī	ī	ī	ī	ī	ōs	ī	ī	ī	ī	ī	ī	ī	ī
vates:Acc.Pl	vātēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs
vates:Gen.Sg	vātis	is	is	is	is	is	is	is	is	ō	ō	ō	ō	ō	ō	ō
vates:Gen.Pl	vātium	ium	ia	um	um	um	um	um	um	um	um	um	um	um	um	um
vates:Abl.Sg	vāte	e	e	e	e	e	e	e	e	e	e	e	e	e	e	e
vates:Nom.Pl	vātēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs
vates:Acc.Sg	vātem	em	uum	uum	uum	uum	uum	uum	uum	uum	uum	uum	uum	uum	uum	uum
vates:Dat.Pl	vātibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus
velum:Nom.Sg	vēlum	um	um	um	um	um	um	um	um	um	um	um	um	um	um	um
velum:Abl.Pl	vēlīs	īs	īs	a	īs	īs	īs	īs	īs	īs	īs	īs	īs	īs	īs	īs
velum:Dat.Sg	vēlō	ō	ō	e	e	e	e	e	e	e	e	e	e	e	e	e
velum:Acc.Pl	vēla	a	a	a	a	a	a	a	a	a	a	a	a	a	a	a
velum:Gen.Sg	vēlī	ī	ī	ī	ī	ī	ī	ī	ī	ī	ī	ī	ī	ī	ī	ī
velum:Gen.Pl	vēlōrum	ōrum	ōrum	ōrum	ōrum	ōrum	ōrum	ōrum	īs	ōrum	ōrum	ōrum	ōrum	ōrum	ōrum	ōrum
velum:Abl.Sg	vēlō	ō	ō	e	e	e	e	e	e	e	e	e	e	e	e	e
velum:Nom.Pl	vēla	a	a	a	a	a	a	a	a	a	a	a	a	a	a	a
velum:Acc.Sg	vēlum	um	um	um	um	um	um	um	um	um	um	um	um	um	um	um
velum:Dat.Pl	vēlīs	īs	īs	a	īs	īs	īs	īs	īs	īs	īs	īs	īs	īs	īs	īs
vena:Nom.Sg	vēna	a	a	a	a	a	a	a	a	a	a	a	a	a	a	a
vena:Abl.Pl	vēnīs	īs	īs	īs	īs	īs	īs	īs	īs	īs	īs	īs	īs	īs	īs	īs
vena:Dat.Sg	vēnae	ae	ae	ae	ae	es	ae	ae	ae	ae	ae	ae	ae	ae	e	e
vena:Acc.Pl	vēnās	ās	ās	ās	ās	ās	ās	ās	ās	ās	ās	ās	ās	ās	ās	ās
vena:Gen.Sg	vēnae	ae	ae	es	ae	ae	ae	ae	ae	ae	ae	ae	ae	ae	e	e
vena:Gen.Pl	vēnārum	ārum	ārum	ārum	ārum	ārum	ārum	ārum	ārum	ārum	ārum	ārum	ārum	ārum	ārum	ārum
vena:Abl.Sg	vēnā	ā	ā	ā	ā	ā	ā	ā	ā	es	es	es	es	es	es	es
vena:Nom.Pl	vēnae	ae	ae	es	a	a	a	a	a	a	a	a	a	a	a	a
vena:Acc.Sg	vēnam	am	am	am	am	um	um	um	um	um	um	um	um	um	um	um
vena:Dat.Pl	vēnīs	īs	īs	īs	īs	īs	īs	is	īs	īs	īs	īs	īs	īs	īs	īs
venenum:Nom.Sg	venēnum	um	um	um	um	um	um	um	um	um	um	um	um	um	um	um
venenum:Abl.Pl	venēnīs	īs	īs	a	īs	īs	īs	īs	īs	īs	īs	īs	īs	īs	īs	īs
venenum:Dat.Sg	venēnō	ō	ō	e	e	e	e	e	e	e	e	e	e	e	e	e
venenum:Acc.Pl	venēna	a	a	a	a	a	a	a	a	a	a	a	a	a	a	a
venenum:Gen.Sg	venēnī	ī	ī	ī	ī	ī	ī	ī	ī	ī	ī	ī	ī	ī	ī	ī
venenum:Gen.Pl	venēnōrum	ōrum	ōrum	ōrum	ōrum	ōrum	ōrum	ōrum	ōrum	īs	ōrum	ōrum	ōrum	ōrum	a	ōrum
venenum:Abl.Sg	venēnō	ō	ō	e	e	e	e	e	e	e	e	e	e	e	e	e
venenum:Nom.Pl	venēna	a	a	a	a	a	a	a	a	a	a	a	a	a	a	a
venenum:Acc.Sg	venēnum	um	um	um	um	um	um	um	um	um	um	um	um	um	um	um
venenum:Dat.Pl	venēnīs	īs	īs	a	īs	īs	īs	īs	ēī	īs	īs	īs	īs	īs	īs	īs
venia:Nom.Sg	venia	a	a	a	a	a	a	a	a	a	a	a	a	a	a	a
venia:Abl.Pl	veniīs	īs	īs	īs	ōrum	īs	īs	īs	īs	īs	īs	īs	īs	īs	īs	īs
venia:Dat.Sg	veniae	ae	ae	ae	ae	es	es	ae	ae	ae	ae	a	e	e	e	e
venia:Acc.Pl	veniās	ās	ās	ās	ās	ās	ās	ās	ās	ās	ās	ās	ās	ās	ās	ās
venia:Gen.Sg	veniae	ae	ae	ae	ae	es	es	ae	ae	ae	ae	a	e	e	e	e
venia:Gen.Pl	veniārum	ārum	ārum	ārum	ārum	ārum	ārum	ārum	ārum	ārum	ārum	ārum	ārum	ārum	ārum	ārum
venia:Abl.Sg	veniā	ā	ā	ā	ā	ā	ā	ā	ā	es	es	es	es	es	es	es
venia:Nom.Pl	veniae	ae	ae	es	ae	a	es	a	a	a	a	a	a	a	a	a
venia:Acc.Sg	veniam	am	am	ās	am	um	um	um	um	um	um	um	um	um	um	um
venia:Dat.Pl	veniīs	īs	īs	īs	īs	is	īs	is	īs	īs	īs	īs	īs	īs	īs	īs
venter:Nom.Sg	venter	NULL	ō	ō	ō	is	ō	ō	ō	ō	ō	ō	ō	ō	ō	ō
venter:Abl.Pl	ventribus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus
venter:Dat.Sg	ventrī	ī	ī	ī	ī	ī	ī	ī	ū	ī	ī	ī	ī	ī	ī	ī
venter:Acc.Pl	ventrēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs
venter:Gen.Sg	ventris	is	is	is	is	is	is	is	is	ō	ō	ō	ō	ō	ō	ō
